00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
00,Інше (для фізичних осіб (у т. ч. суб`єктів незалежної професійної діяльності) та нерезидентів)
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
01,"Сільське господарство, мисливство та надання пов'язаних із ними послуг"
02,Лісове господарство та лісозаготівлі
02,Лісове господарство та лісозаготівлі
02,Лісове господарство та лісозаготівлі
02,Лісове господарство та лісозаготівлі
02,Лісове господарство та лісозаготівлі
02,Лісове господарство та лісозаготівлі
02,Лісове господарство та лісозаготівлі
02,Лісове господарство та лісозаготівлі
02,Лісове господарство та лісозаготівлі
02,Лісове господарство та лісозаготівлі
02,Лісове господарство та лісозаготівлі
02,Лісове господарство та лісозаготівлі
02,Лісове господарство та лісозаготівлі
02,Лісове господарство та лісозаготівлі
02,Лісове господарство та лісозаготівлі
02,Лісове господарство та лісозаготівлі
03,Рибне господарство
03,Рибне господарство
03,Рибне господарство
03,Рибне господарство
03,Рибне господарство
03,Рибне господарство
03,Рибне господарство
03,Рибне господарство
03,Рибне господарство
03,Рибне господарство
03,Рибне господарство
03,Рибне господарство
05,Добування кам'яного та бурого вугілля
05,Добування кам'яного та бурого вугілля
05,Добування кам'яного та бурого вугілля
05,Добування кам'яного та бурого вугілля
05,Добування кам'яного та бурого вугілля
05,Добування кам'яного та бурого вугілля
06,Добування сирої нафти та природного газу
06,Добування сирої нафти та природного газу
06,Добування сирої нафти та природного газу
06,Добування сирої нафти та природного газу
06,Добування сирої нафти та природного газу
07,Добування металевих руд
07,Добування металевих руд
07,Добування металевих руд
07,Добування металевих руд
07,Добування металевих руд
07,Добування металевих руд
07,Добування металевих руд
07,Добування металевих руд
07,Добування металевих руд
08,Добування інших корисних копалин та розроблення кар'єрів
08,Добування інших корисних копалин та розроблення кар'єрів
08,Добування інших корисних копалин та розроблення кар'єрів
08,Добування інших корисних копалин та розроблення кар'єрів
08,Добування інших корисних копалин та розроблення кар'єрів
08,Добування інших корисних копалин та розроблення кар'єрів
08,Добування інших корисних копалин та розроблення кар'єрів
08,Добування інших корисних копалин та розроблення кар'єрів
08,Добування інших корисних копалин та розроблення кар'єрів
08,Добування інших корисних копалин та розроблення кар'єрів
08,Добування інших корисних копалин та розроблення кар'єрів
08,Добування інших корисних копалин та розроблення кар'єрів
08,Добування інших корисних копалин та розроблення кар'єрів
08,Добування інших корисних копалин та розроблення кар'єрів
08,Добування інших корисних копалин та розроблення кар'єрів
08,Добування інших корисних копалин та розроблення кар'єрів
08,Добування інших корисних копалин та розроблення кар'єрів
08,Добування інших корисних копалин та розроблення кар'єрів
09,Надання допоміжних послуг у сфері добувної промисловості та розроблення кар'єрів
09,Надання допоміжних послуг у сфері добувної промисловості та розроблення кар'єрів
09,Надання допоміжних послуг у сфері добувної промисловості та розроблення кар'єрів
09,Надання допоміжних послуг у сфері добувної промисловості та розроблення кар'єрів
09,Надання допоміжних послуг у сфері добувної промисловості та розроблення кар'єрів
09,Надання допоміжних послуг у сфері добувної промисловості та розроблення кар'єрів
09,Надання допоміжних послуг у сфері добувної промисловості та розроблення кар'єрів
09,Надання допоміжних послуг у сфері добувної промисловості та розроблення кар'єрів
09,Надання допоміжних послуг у сфері добувної промисловості та розроблення кар'єрів
09,Надання допоміжних послуг у сфері добувної промисловості та розроблення кар'єрів
09,Надання допоміжних послуг у сфері добувної промисловості та розроблення кар'єрів
09,Надання допоміжних послуг у сфері добувної промисловості та розроблення кар'єрів
09,Надання допоміжних послуг у сфері добувної промисловості та розроблення кар'єрів
09,Надання допоміжних послуг у сфері добувної промисловості та розроблення кар'єрів
09,Надання допоміжних послуг у сфері добувної промисловості та розроблення кар'єрів
09,Надання допоміжних послуг у сфері добувної промисловості та розроблення кар'єрів
09,Надання допоміжних послуг у сфері добувної промисловості та розроблення кар'єрів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
10,Виробництво харчових продуктів
11,Виробництво напоїв
11,Виробництво напоїв
11,Виробництво напоїв
11,Виробництво напоїв
11,Виробництво напоїв
11,Виробництво напоїв
11,Виробництво напоїв
11,Виробництво напоїв
11,Виробництво напоїв
11,Виробництво напоїв
11,Виробництво напоїв
11,Виробництво напоїв
11,Виробництво напоїв
11,Виробництво напоїв
11,Виробництво напоїв
11,Виробництво напоїв
11,Виробництво напоїв
11,Виробництво напоїв
11,Виробництво напоїв
11,Виробництво напоїв
11,Виробництво напоїв
11,Виробництво напоїв
11,Виробництво напоїв
